sale_id,product_id,sale_date,quantity_sold,sale_price,customer_region,sales_channel,salesperson_id
e1cd09d3-7d91-46ca-9084-35f2cb49a93a,P0015,2025-01-31,5,155.45,South,Distributor,SP026
2feb6f48-c204-4146-a98f-db08b3b55c02,P0017,2024-12-09,3,441.95,West,Retail,SP003
1653f6a2-c05b-428c-b5f2-a0b97dc512cc,P0095,2025-03-08,6,366.03,West,Online,SP025
08ffdc41-84b9-46a5-b105-7b7cca359a58,P0076,2025-05-04,6,367.2,West,Retail,SP019
078e17a4-3d0d-4ac5-9fd3-1e893829da48,P0014,2025-01-11,4,372.24,South,Online,SP020
56a43f3c-c697-4b12-ad87-bd6c20469e4e,P0086,2025-02-08,5,380.74,East,Retail,SP005
8e9e4323-1394-4080-b834-07013e40f52a,P0059,2025-01-13,2,448.54,North,Distributor,SP016
a76dc1f1-e200-4a01-9932-5077a74cd742,P0021,2024-11-30,5,357.75,North,Online,SP042
fd464991-7428-4cd8-9164-bd14066d419d,P0026,2024-11-25,3,94.9,West,Retail,SP018
e9d3f093-1e79-4298-987c-a471ce459acd,P0033,2025-02-12,6,205.85,East,Retail,SP027
8396f74a-ca08-40bf-ad0a-f72f1f34fa5e,P0055,2025-01-22,8,382.43,East,Retail,SP016
afb49744-a7a4-4ca6-bd9f-7569810943da,P0086,2025-04-19,6,297.37,North,Retail,SP049
12e95c07-a67e-440a-96ec-80d607e1fc94,P0032,2025-04-13,1,193.44,East,Retail,SP003
d44c3893-80f8-4ffd-bf6d-9c6d899254f6,P0037,2025-03-25,7,274.53,South,Distributor,SP046
b760ccd9-98ae-41d5-b98c-c77050957a3f,P0066,2025-04-14,2,391.41,North,Distributor,SP048
ee5adec7-ed60-436a-b4d3-b4b914b2f286,P0098,2025-03-18,9,138.08,North,Online,SP042
4afb500b-bdac-4ad2-a44e-5d6b37d8e31d,P0087,2025-02-03,6,136.34,North,Online,SP042
75b9a336-fb36-4742-aaa8-a4da920afdfe,P0029,2024-12-10,4,474.86,West,Retail,SP008
eb3cd5a4-47a7-4447-968b-cf1763def2bd,P0009,2025-02-13,9,69.32,North,Distributor,SP005
e7bcbbaa-5be5-4106-9b10-772035954765,P0045,2025-01-22,5,55.75,South,Online,SP043
2323588b-6d95-4f75-8dc4-f0ba8a4ea8a6,P0022,2024-11-18,1,355.7,East,Online,SP018
23ef25c2-47b5-486b-bf4f-70231be9c6a2,P0006,2025-04-11,3,187.79,North,Distributor,SP007
9d6bfa0c-6232-46f4-bcd7-e947f00ec25a,P0006,2025-05-01,9,227.16,North,Retail,SP022
fdf6c649-e950-424b-a5fa-10bf211624df,P0028,2025-01-01,2,350.12,North,Online,SP018
2215a280-ed97-47d0-845f-77287533ffac,P0019,2024-12-16,7,233.55,West,Retail,SP049
85313a9b-8add-49ca-aaa7-63345fbb7525,P0084,2025-01-22,1,65.41,South,Online,SP050
7ccb2e62-bb05-40f2-9732-b6bc4c91ca65,P0071,2025-02-15,7,425.98,West,Distributor,SP017
2e2c888f-77fd-4258-a19e-de5831754311,P0027,2025-01-19,9,140.67,South,Online,SP010
45df831a-cc2a-4308-96b6-b986a8fa2754,P0060,2025-03-24,9,101.64,West,Distributor,SP015
3ed75a83-dfea-4fa9-9c03-3e9e1bd93b58,P0090,2024-12-02,6,171.13,North,Online,SP041
555b8a7d-0ee4-4a8a-a14f-aed86896c026,P0013,2025-01-26,4,82.88,East,Distributor,SP010
5dca3ac2-b53c-4423-a5c5-e7c11f5bcfcb,P0094,2025-01-15,1,352.08,West,Retail,SP041
f8e4a57d-4efa-4994-aa91-30f7310a1254,P0044,2024-12-14,7,276.91,South,Retail,SP029
11710cc5-3d33-4045-a365-ac2bf40b676b,P0023,2024-12-01,1,193.36,South,Retail,SP013
237d7abc-3e47-4219-b132-805ed0ca2ae3,P0078,2025-03-25,4,394.17,North,Distributor,SP023
3f3d0e35-e12c-4783-b119-4166c9cba4d8,P0033,2025-02-28,4,195.26,South,Retail,SP031
b4b6342c-966f-439e-aee6-9c0ff1c21d10,P0082,2024-11-30,3,392.17,North,Distributor,SP012
75940849-e23a-4569-a458-dddc597ac78d,P0050,2025-01-11,3,10.65,South,Retail,SP022
78823492-b5e2-42f6-ae26-cc5d8429d456,P0063,2024-12-16,1,485.28,North,Distributor,SP023
0a0bfd10-7e40-4662-bb89-c654d5e8981c,P0036,2025-02-10,7,121.31,East,Distributor,SP013
2acce6f2-454b-428b-b4df-199583df5770,P0082,2024-12-03,3,354.57,West,Distributor,SP042
20b99222-68a9-49fe-9cc7-d2a658a867cb,P0069,2025-01-28,1,483.68,East,Online,SP010
4e739656-2114-4e96-a24b-9bf5a5a4f50d,P0033,2025-04-16,3,217.65,West,Retail,SP029
ab643abd-73b6-4fe8-8eed-912b06df5380,P0049,2025-03-28,5,360.63,North,Online,SP045
aab2c552-070d-4088-ba9b-6dc6225dc6f6,P0004,2025-04-16,6,63.65,East,Retail,SP037
2d6f006c-c677-49a2-b7b9-893b9ee750d5,P0025,2025-01-25,3,476.47,South,Online,SP043
70b524aa-b393-440c-bdfc-2e3d065ca239,P0084,2025-04-26,9,82.85,East,Retail,SP038
488bcd4c-a27f-4546-ba77-3efac94a6771,P0014,2025-03-31,4,314.39,South,Distributor,SP002
576f92e0-dbf0-407f-abab-fd2670eadac8,P0001,2025-02-09,2,436.35,West,Retail,SP029
4fda2bd4-d66d-4185-a0b0-4c9f82590e50,P0081,2025-02-10,3,253.25,North,Retail,SP037
a6f94159-49ee-4bf3-bb66-c3791350ed95,P0005,2025-03-18,8,128.98,West,Distributor,SP034
33828be9-e0cf-4b8a-b272-4cc8fdc4dfa8,P0058,2025-01-18,8,467.97,South,Distributor,SP023
591b828d-a2f6-403a-8a66-f0b135d50625,P0024,2025-04-10,2,417.25,North,Online,SP001
daaa7858-4805-4a6b-a916-ad91aba73620,P0024,2025-03-10,3,315.86,North,Distributor,SP022
49192464-64ec-4213-b6b0-d25ec136ac3a,P0011,2025-03-06,4,338.64,West,Retail,SP016
7da08e91-a01c-4cef-8a33-6f22c854f31b,P0087,2025-03-26,1,276.69,East,Retail,SP029
39b4e993-aa59-43a0-a258-96744f755d9c,P0039,2025-02-19,5,156.85,North,Distributor,SP015
169ca44e-f834-4a6a-8ae6-341b862bd719,P0024,2025-04-20,1,467.82,West,Retail,SP028
441e8ac3-5ef1-4ce3-84cf-3330504ce75f,P0091,2025-01-03,5,367.69,West,Retail,SP009
1288cc31-28ca-45db-bf35-9413f8dd9b2e,P0060,2025-01-16,5,38.83,North,Online,SP036
45aeab69-8f54-4d4e-971d-dce061453827,P0085,2025-01-21,1,146.45,South,Online,SP047
2606936f-fad3-4cdb-bc07-4b3b3289473b,P0042,2025-01-20,9,344.29,East,Retail,SP049
0277f5cd-f723-415e-97f2-557107be1023,P0084,2025-02-05,5,40.69,East,Online,SP043
dfcc6cfe-6ab9-4f01-b17e-f6c543ca3456,P0057,2024-12-04,7,472.5,North,Distributor,SP013
c2e7fa70-5377-4a02-a947-32afe6f2ca73,P0079,2025-04-24,4,337.38,South,Distributor,SP050
f63ed9b3-08db-4c7f-b652-8f05503924a3,P0062,2025-04-12,7,103.5,East,Retail,SP015
533e1a94-3039-43ab-8031-2c3e5d5bd653,P0080,2025-03-07,3,393.71,East,Retail,SP024
339457c3-6881-4327-88c7-2bb0a999b5e5,P0023,2025-01-27,8,495.23,East,Distributor,SP018
715ada54-e4e7-4a9f-a094-a378c606fc6e,P0097,2024-12-19,8,141.78,North,Retail,SP006
6dc9f332-a0f4-40a7-829b-e5af5a5258a6,P0078,2025-02-17,9,490.28,North,Online,SP031
4beded67-0a5b-44ff-a7a6-b8fcc8749c05,P0083,2025-02-22,1,56.05,West,Distributor,SP048
d32f7596-8609-4199-ab27-b4d0ff991acf,P0029,2024-12-30,5,489.58,South,Online,SP020
78269cb2-6fef-4d8a-b861-b85eb96b2149,P0064,2025-01-15,9,370.25,South,Retail,SP029
5008b004-b1e6-478f-8031-f25356051d16,P0073,2024-11-20,4,214.25,East,Online,SP007
1d3fb625-db39-4d52-b724-b781301400b9,P0084,2025-04-24,1,201.82,East,Online,SP028
e86b0102-c997-4030-974c-72c6eb03cbe2,P0079,2024-11-17,3,106.64,North,Retail,SP035
eb4c23fd-ec43-4c50-8c90-ffb5606f4188,P0022,2025-03-22,9,371.38,West,Online,SP023
92bc5709-6669-4a0c-afe0-6c0050c626d6,P0023,2024-12-06,2,147.29,South,Online,SP047
c803ea7d-dbd2-4c47-8a30-a43c94b43c22,P0097,2024-11-22,6,484.43,East,Online,SP023
c120e58a-3641-4b50-85f4-a93809aa4866,P0070,2025-03-14,7,43.1,South,Online,SP019
0ccafcf5-0e65-4c58-84e9-7e99a8916f13,P0038,2025-02-19,6,38.83,North,Retail,SP045
2c0cc370-7c18-4990-b9fc-02a0124437e4,P0014,2025-02-14,9,50.57,South,Distributor,SP044
f9cb7028-f754-4716-a010-b3c7b8a5b6d0,P0076,2025-03-23,3,313.71,East,Retail,SP035
fc068482-f892-4ad7-a32f-59cac45144c5,P0014,2025-03-08,2,137.36,East,Retail,SP015
554b9501-a446-418d-9f92-33dd981f48b9,P0076,2025-03-15,2,353.38,West,Distributor,SP012
446049ec-a73d-4572-ae67-1eeb69c7fb1b,P0047,2025-02-23,6,129.19,East,Distributor,SP050
652aaa89-1a50-430b-b30f-d7aafbf331f6,P0079,2025-02-24,9,354.78,West,Distributor,SP003
213c20b1-fb6c-498f-b259-f0e0a7d87b55,P0053,2025-01-05,6,159.89,North,Distributor,SP003
f9f9fc21-ae9c-4331-8632-d94887f8448d,P0032,2024-12-21,4,128.51,South,Online,SP006
6c3abd8c-c7df-47ea-bcba-ae984d8a87f3,P0003,2025-01-02,2,433.72,West,Retail,SP045
2a845a31-495c-40f6-b769-6bd3becd0392,P0022,2025-05-06,1,62.95,East,Online,SP039
9b815a68-3d7a-4817-885b-8cba05249ab2,P0019,2025-01-29,9,81.64,East,Distributor,SP011
6db22656-442d-461e-965f-8fd4defa403d,P0052,2025-04-05,6,469.83,West,Distributor,SP049
e7a0ac72-81c4-47f6-acdc-09d8eb6519b6,P0031,2025-01-31,5,105.3,West,Retail,SP011
e28efc69-b522-49f8-bc43-d3b0e1f7a5e6,P0021,2025-01-01,6,314.48,North,Online,SP044
ef62ea2b-6bc7-419c-982d-88a09b99b465,P0026,2025-01-15,9,29.99,North,Online,SP048
1a9a0da4-8388-4fda-8c02-e18774ae3254,P0090,2025-04-04,1,12.62,South,Distributor,SP013
67d3d4dd-9440-4188-ab6f-21d17efeb6d1,P0069,2025-03-04,4,468.45,West,Distributor,SP007
22038c04-2b80-45c0-bad0-61a867034871,P0012,2025-01-04,9,227.88,East,Retail,SP026
80bfe5cf-c203-4bc8-a7de-f9c2e313e712,P0063,2025-01-31,1,114.14,West,Online,SP006
9b3bda76-1298-4615-af76-181c547abd16,P0013,2025-04-26,9,420.7,West,Online,SP036
e7b88395-aa60-4351-94d2-be51eecc4fa6,P0069,2025-04-20,6,488.62,South,Retail,SP040
4b5beea3-0c12-453d-9fb6-55fec61c1157,P0043,2024-11-20,1,251.53,South,Online,SP027
8c7c5931-99eb-4410-815e-d46ee388d748,P0016,2024-12-07,6,166.89,North,Online,SP014
38603757-2fef-410b-8b78-e56555b35313,P0066,2025-02-14,4,375.45,West,Online,SP049
0aeac08f-07d0-4ff5-87eb-2268226bae2f,P0095,2025-03-11,9,219.84,North,Distributor,SP038
ad88efe3-1217-4b7f-9905-d8e8402b0f02,P0098,2024-11-28,4,220.03,North,Online,SP009
70e03b3d-926a-44fe-8c68-0af3ce5c1910,P0032,2025-02-21,9,222.0,North,Online,SP006
1a897219-f7da-4fe7-b00a-58d6e268eb92,P0079,2025-01-20,3,296.78,West,Distributor,SP046
80d3a214-58ca-4f09-b740-d96f40e9a80d,P0042,2024-12-09,1,275.7,East,Retail,SP007
0d2c0ff3-e809-41f5-957f-d09046da92eb,P0044,2025-04-27,9,124.8,South,Retail,SP042
d92d224b-e36f-488e-9b08-4e2579d85992,P0060,2024-12-07,4,105.99,West,Online,SP022
48b3fa1b-3e99-41c0-80b6-4285518aab30,P0063,2025-02-12,7,103.64,North,Retail,SP039
26a2f0e1-56d3-48c2-bee0-a9b233b211fb,P0026,2024-12-24,7,29.76,West,Retail,SP004
e4e77154-9fdc-423c-855f-b9ac506ab20e,P0035,2025-04-09,4,11.8,North,Online,SP031
262ddd24-33f7-4f1d-a6fe-d4ee12c6bec7,P0085,2024-12-25,1,111.13,North,Retail,SP021
a6f8a800-c616-4c84-b054-5641ba92cbe5,P0006,2025-04-21,5,43.19,East,Online,SP037
0b639d58-a02e-4cc4-9f1d-55b11ec58338,P0025,2025-01-10,2,35.95,South,Online,SP032
c7ca1e97-db80-4637-9fe6-5b6301b43224,P0082,2025-03-13,2,367.7,North,Distributor,SP001
f392b1ab-2d77-450e-ba0d-0aaa8474688a,P0047,2024-11-30,1,338.07,East,Retail,SP029
23822335-2205-4c73-93a0-aa837d7e082a,P0043,2025-02-05,2,189.24,South,Online,SP032
3a876bfb-9dc2-4689-ae28-b783ef57fe70,P0027,2025-02-16,7,420.05,South,Distributor,SP040
0771f638-d11e-46de-a59d-40d53a851f6d,P0033,2024-12-22,6,194.73,East,Online,SP044
7a1a7965-b74c-48aa-9409-feb938c41bfb,P0001,2025-04-21,4,466.69,East,Online,SP048
bb8404ed-ff9b-47e7-b354-a27c8232e9d3,P0025,2024-11-18,8,104.14,West,Online,SP018
d71c3854-69ec-4533-9bc6-11e72ea64664,P0031,2024-11-26,6,372.73,North,Distributor,SP026
681476cc-2bf1-4588-bcc1-6d68f177a18f,P0039,2025-03-11,8,493.89,West,Retail,SP034
efb93acf-efc2-4dfe-888f-191d65e91e7a,P0073,2025-01-03,8,38.89,East,Distributor,SP027
8812f4a3-5c1c-43f1-a7e6-c3d3704a5174,P0098,2025-02-07,1,460.78,South,Distributor,SP005
0e35ee30-47ad-460d-a07f-927dc9b8ea98,P0036,2024-12-05,6,400.86,North,Distributor,SP004
aaa75e16-9811-4dc2-8503-6a8077bc3473,P0061,2025-03-09,7,138.08,West,Online,SP044
f886af3f-3291-452c-b7dd-eefa0771e2d0,P0100,2025-01-02,1,448.2,East,Retail,SP041
7632ec0d-ca1c-4d35-9aa3-9c9bfb6302c9,P0006,2025-01-04,9,22.33,West,Online,SP022
94f3ed0f-8d31-4b34-9ebd-b3bb0f1ed023,P0028,2025-03-08,5,208.61,West,Online,SP017
66f4f896-cc2e-4ef4-9d0e-9cd4dbe80912,P0096,2025-04-25,6,216.66,South,Retail,SP024
b97d8fd2-5dc7-40d1-984e-28b38843e78a,P0070,2024-12-18,4,269.84,North,Distributor,SP027
50622d6d-fa52-495e-8f17-cc53997d933f,P0093,2025-01-08,5,393.07,South,Distributor,SP003
164524fe-911a-4630-bd8f-998ab493114b,P0002,2025-02-17,2,413.25,West,Distributor,SP001
b87dc3fc-4ca9-4116-89db-6c984a56f225,P0070,2024-11-09,6,393.62,South,Distributor,SP039
69aadf62-68c2-4cd5-bb74-122f167cb2d9,P0005,2025-02-12,9,104.54,East,Retail,SP033
48feefcd-812b-492b-994a-2225c96048a1,P0064,2025-04-09,6,253.8,East,Distributor,SP026
b8862264-f327-4f11-a490-9764eed540fe,P0009,2025-04-19,6,19.01,South,Retail,SP012
d6cd29aa-e025-447c-a1fe-093abd4ff6d8,P0097,2024-12-19,1,383.4,East,Distributor,SP024
b3eddcb8-6c39-40fb-999d-8c5255dfdb32,P0080,2024-11-18,6,329.31,East,Retail,SP036
b5303e6f-c9f7-4aab-87bf-e6ffa9aa7a4e,P0030,2024-11-09,1,462.39,North,Distributor,SP028
ba806b2f-8880-4b50-8264-a8815de5d707,P0008,2025-01-22,5,84.43,South,Distributor,SP008
df2de359-51d2-4849-875a-3572eceefecb,P0091,2025-04-18,5,394.33,East,Online,SP008
e2e8da72-a2d8-4214-8328-d8786037ff91,P0071,2025-04-10,5,374.65,East,Distributor,SP036
67cd466d-dbea-44e1-ad49-54c4c0890ea8,P0098,2025-03-05,3,407.99,North,Retail,SP010
165ca3a0-6dab-4160-82dd-ba6e5e46fbc7,P0062,2025-03-09,4,225.87,South,Distributor,SP002
817f2df8-52c7-4955-a643-85702f6f8bef,P0056,2024-12-02,4,148.15,South,Online,SP041
d43e98a7-4789-42eb-bad5-e8f200c1713a,P0035,2024-11-10,4,462.66,South,Online,SP028
30a28e50-d5e3-4181-84a4-2562689b71d8,P0030,2025-02-27,8,278.92,West,Distributor,SP006
4c1e3e87-b900-426b-961b-e89f159e4ce7,P0033,2025-03-01,9,181.66,West,Retail,SP014
da93c33d-54cf-4c19-94ff-34e1420fbeea,P0051,2025-04-17,4,436.95,East,Online,SP005
f0b0b3cf-a297-435e-ab54-68de303469a9,P0038,2025-02-13,7,111.95,West,Retail,SP029
514989bd-3191-4dc0-9326-2fa3d838e62a,P0062,2025-01-01,7,476.64,South,Online,SP037
2b411675-65ec-4e29-9522-6804068b8529,P0012,2025-01-19,4,317.95,West,Distributor,SP046
7b8705eb-aa12-4b32-be5e-3bdf43142b89,P0025,2025-01-03,1,255.29,North,Distributor,SP009
5bd819d8-c51f-471a-a32e-2a4af906cab0,P0005,2025-03-11,7,119.73,North,Online,SP018
afc596b4-d640-4fa9-ae4b-25cd9cc74ee4,P0095,2025-01-04,1,55.77,North,Online,SP008
c8391680-f295-407f-abc3-5f97aaded4bd,P0093,2025-01-05,9,43.43,North,Distributor,SP010
2ee5b4dc-dfb1-49f2-9d94-4a59a0f15a0d,P0045,2025-03-29,3,177.7,East,Distributor,SP034
eb2c0c0d-f0a9-4ebf-9182-284adcb5f139,P0048,2025-01-06,9,430.11,South,Distributor,SP036
365ccf71-8aab-4c8a-8a7b-84cc59ac5dfd,P0026,2025-02-03,7,419.76,South,Distributor,SP018
196fe805-ea67-4323-950a-1ff2de7655eb,P0042,2025-03-30,7,233.61,West,Distributor,SP010
63e6008f-f01f-444e-8db3-955c41385499,P0051,2025-02-02,9,11.56,West,Online,SP007
5b12bdb6-52c7-4102-b0e0-427529bb158b,P0096,2024-11-15,9,84.38,East,Retail,SP001
3d61d4cf-6c65-4b08-bf76-dc312eb8a67b,P0081,2025-01-06,5,208.49,East,Retail,SP001
4535a1ed-5979-47ac-b131-f0b45c915fb2,P0006,2024-11-21,4,118.65,West,Online,SP050
023b93d5-eb2f-4a2c-bd77-47b249f98f89,P0011,2025-02-07,7,217.66,East,Retail,SP012
3de01177-91dd-4d9a-8409-00f026db617f,P0086,2024-12-22,7,5.99,South,Distributor,SP042
8c73abb0-dc6c-428c-9e9a-cd31c0905043,P0035,2024-12-19,2,268.29,North,Retail,SP021
f47e936d-3d27-4bdc-b187-572e4442a01c,P0072,2024-12-19,2,151.91,East,Distributor,SP002
83bdf8d1-f4b9-4e95-849b-5aecc1897f08,P0055,2025-01-22,6,46.36,South,Online,SP027
ff26a8d5-a8f7-4a96-9e11-349182887acb,P0042,2025-03-19,1,210.03,South,Distributor,SP016
c490a343-d8f5-4c4e-9f14-65a1e5c2c185,P0063,2025-03-02,3,124.56,South,Distributor,SP048
19c828a4-f4d8-46ca-a53f-ce4b51a7bbe9,P0069,2025-01-05,3,115.07,South,Retail,SP040
161a670d-5c1e-4d56-95a3-68d14ecad4ea,P0072,2025-03-25,9,109.89,East,Distributor,SP041
f41b3a32-ee7f-4965-81ef-a20d3ef8deb2,P0056,2025-01-19,7,33.58,East,Retail,SP045
b2469990-cff5-4f9f-9918-dd62b4016d29,P0079,2024-12-20,6,137.46,South,Retail,SP016
91783be4-d038-4bb7-8d9d-353a958be616,P0065,2025-01-22,6,113.68,South,Online,SP003
09a8ae56-ca62-481c-85ab-a8d1c216b92a,P0015,2025-03-20,8,310.07,South,Online,SP004
f2aa7fd4-0f44-4528-9977-297b5efc7fc7,P0005,2024-12-31,9,210.81,North,Distributor,SP011
6175391a-2933-4006-922a-dcfdd8acf59a,P0083,2025-03-06,1,272.75,West,Online,SP027
57186cb0-ec77-492e-90a3-73be937825c6,P0031,2025-03-12,8,352.56,West,Online,SP042
374d7d20-c918-4cf0-a8e3-41091ea7e56d,P0070,2025-01-10,1,105.82,North,Distributor,SP001
13f780a5-5318-49a5-a19b-22b381a60cc6,P0055,2025-01-16,2,208.92,West,Online,SP019
aa248d1a-2035-423a-abeb-793f307dbd44,P0059,2025-03-10,6,289.83,West,Retail,SP007
77f9c25d-d2ee-4625-a20d-290049e371b1,P0087,2025-03-08,1,250.37,West,Online,SP030
0a5d5908-4ccf-4cc2-bfa3-d4a9fa93966b,P0018,2025-02-22,7,75.71,South,Distributor,SP017
ef59472b-77d2-42ff-b9fe-f18e8390a288,P0036,2025-04-28,1,107.09,East,Online,SP034
62d16cd1-2667-44d0-be10-27cc72fe302d,P0016,2025-03-01,5,383.58,East,Retail,SP027
72e0eaef-142c-4d48-bf8c-a27f75d48997,P0023,2025-03-12,3,106.14,West,Online,SP037
892b390f-dae3-4d11-8626-2b247612d6d9,P0026,2025-04-08,1,475.96,East,Online,SP009
c1f28ca8-deca-4259-ba10-2efd4608521a,P0059,2025-04-18,1,13.97,West,Online,SP050
98b87d2c-4fc2-4ee4-a5e4-29f3b64e7ee6,P0084,2024-12-08,1,429.37,North,Retail,SP015
dd2356bd-7a89-4584-bd94-7ba9170fc946,P0091,2025-01-27,3,282.54,South,Distributor,SP031
542e58e9-7a20-4cc6-b7bb-384955e2c142,P0088,2025-03-09,5,114.84,South,Retail,SP007
66a73136-7cf0-4bc6-9222-f8b560e14f0f,P0031,2024-12-01,9,367.0,South,Retail,SP013
1db1e5c8-71fe-4f9c-b3f4-cbec657d90b0,P0090,2024-12-24,9,270.15,East,Online,SP024
fd9053c4-b3f8-4cd7-a980-e074fa3fff32,P0028,2025-02-22,1,235.2,East,Retail,SP035
f5db3bc1-4832-43ce-a165-ba3d03831f0b,P0055,2024-12-26,6,422.45,South,Distributor,SP037
b946b3cc-45b8-4e9e-9260-93928de83911,P0044,2024-12-18,3,68.06,South,Distributor,SP039
b2220987-e61b-43dd-9b25-7f216b4e70ab,P0082,2025-01-26,6,396.82,North,Retail,SP015
dd1604df-c74e-4777-9e98-d187da789b6c,P0059,2025-02-01,3,411.2,West,Online,SP025
a029ab29-0fd1-4da5-8b55-26205595884a,P0002,2025-02-28,9,441.87,North,Distributor,SP024
312c905b-4269-4283-b582-735d6fc59224,P0029,2025-01-04,3,11.62,North,Distributor,SP048
7e16af47-6617-4846-b60c-73e7960afd9b,P0021,2025-03-16,9,402.75,West,Online,SP045
2209271b-0d57-456b-b050-986e0826bd7a,P0085,2025-01-15,3,144.04,West,Retail,SP015
f8604569-78d7-4e12-9978-85f9d2eb17f5,P0018,2025-03-13,2,38.15,North,Distributor,SP023
d6b70672-13af-4295-8c72-29e87c227dd7,P0031,2025-01-13,6,242.23,South,Online,SP013
1996809e-e6f9-49d5-8092-5263e2b2d069,P0003,2025-01-16,9,372.83,East,Retail,SP038
d3d4f350-b7b0-4922-b12d-b21555871f8c,P0011,2025-03-16,4,325.92,South,Online,SP012
5eb2440f-728e-4163-9e93-4812da3cd193,P0061,2025-01-22,2,190.86,West,Retail,SP033
3b2c732d-6697-4b07-89a7-e5da0acb11de,P0028,2025-03-15,6,219.57,East,Retail,SP009
2058377a-d4bc-48ab-adce-599ad71da37f,P0031,2024-12-09,3,113.96,North,Online,SP027
ac6f31e9-2c70-4361-9d74-2566ec085284,P0019,2025-01-17,6,365.97,East,Distributor,SP047
6ed670f2-70c7-48ed-8ad5-875013581e26,P0039,2025-01-23,8,39.01,East,Retail,SP030
774fafe3-17ad-4d9d-a5e4-d41728433959,P0042,2024-11-30,4,234.8,East,Retail,SP018
fe22854a-2e2a-4ada-8a8a-b70cd4851b03,P0039,2025-04-16,4,27.43,North,Distributor,SP038
f0759bcf-54f5-4d83-858a-719fca218474,P0019,2024-12-10,2,332.53,South,Distributor,SP025
23323000-acdc-4d0c-8092-268239795331,P0076,2025-04-21,1,189.75,East,Distributor,SP026
6b354455-d30a-43d0-bc92-219ca13c11f2,P0042,2024-11-30,2,387.54,South,Distributor,SP038
03b96627-4555-4f0b-88a2-71e58293eee2,P0069,2025-04-16,9,292.6,East,Retail,SP007
2cd3a806-66e7-4fce-b990-2dc0fcac8e23,P0050,2025-04-20,9,293.94,West,Retail,SP003
581d3d2a-f3ba-4fab-8d9e-6366c805ee20,P0096,2025-03-30,5,262.93,East,Distributor,SP021
5d5c0345-6fb4-4558-85d4-629acf95f1fc,P0080,2025-03-26,7,340.35,East,Distributor,SP026
75721278-f119-40b6-b27e-c6f0ffd35cdf,P0050,2025-02-13,4,74.46,North,Distributor,SP032
db7d0d55-3955-4ddc-ba97-312fb9b1923c,P0019,2025-04-25,5,107.58,South,Online,SP001
7e557260-1820-4fad-807f-258961adaa0e,P0015,2025-04-22,7,332.93,West,Online,SP029
1dd68b4b-e271-4c60-ac82-22d32fbc5d50,P0025,2024-11-23,6,376.24,West,Distributor,SP037
106ba4d0-c592-495b-a5ab-8522eef7725a,P0095,2024-12-22,1,132.82,North,Distributor,SP041
d97aa603-34f4-4e40-ab7f-971647bd7e73,P0064,2025-01-02,3,219.42,East,Distributor,SP044
416f9581-3734-489c-8c58-f8b477a52636,P0050,2024-12-03,4,427.03,South,Retail,SP040
3a39990c-f973-4fcd-a1ce-5d335705370e,P0099,2025-02-07,5,318.03,West,Online,SP039
57d6efc4-4bd4-46b5-9f99-f268ba26753e,P0037,2025-03-02,6,196.17,West,Retail,SP002
e9b09eb4-2868-4410-aa5c-edf6130524b7,P0017,2025-02-24,8,160.34,North,Retail,SP009
79ae379d-8fa8-4b12-b851-beacf6b3e171,P0048,2025-02-09,8,301.89,East,Online,SP022
1916252a-cd9d-4f67-9a83-0edfa355001f,P0031,2025-03-30,2,215.3,North,Distributor,SP042
d7213da7-6b37-486b-9afa-c7f17221724f,P0036,2024-12-29,1,294.41,East,Online,SP006
f43aa988-f79f-4cde-85a4-6eceeaf21340,P0021,2025-03-31,2,194.49,North,Distributor,SP031
5caa01c2-cac4-489c-a269-d22abfe658c7,P0086,2024-11-24,7,331.46,North,Retail,SP039
578427f6-f90a-4af6-9c2d-8c4f44d8f26b,P0053,2025-01-29,1,139.61,South,Online,SP037
6a676418-3d81-49bb-825d-2ab6af6e7b9b,P0069,2025-02-08,6,268.96,South,Distributor,SP021
650a970f-4719-433b-a81a-854a363c0b8e,P0024,2025-04-14,3,469.84,North,Online,SP007
0bbec26e-475d-4123-85ea-5b360f4564d3,P0037,2024-11-19,1,266.72,South,Online,SP035
d3af0d3c-ab73-437f-b7c4-3d5c153b6667,P0074,2025-03-06,5,348.85,North,Distributor,SP026
78b2cc15-a909-46f0-9217-0160abbc2fc7,P0040,2025-04-26,4,412.76,North,Online,SP045
5afda90a-45f0-4b42-b5df-3bbfeab37cb2,P0067,2025-02-16,7,389.51,North,Retail,SP005
11b9c03a-3e51-4466-a4f3-c9d45a45979b,P0071,2024-12-06,4,233.45,South,Retail,SP034
8d2acfef-61e5-49e8-93d8-c732dea37c6e,P0001,2025-04-08,7,97.92,West,Retail,SP043
bc29819e-4d2c-4061-8cb4-2485d81109c2,P0023,2025-05-02,4,387.96,West,Distributor,SP022
02e80ef5-8b6d-467a-a73c-15ecf0e51393,P0044,2025-01-24,4,187.33,South,Retail,SP045
f8d492af-936b-4f87-9290-aa5ca04ec9a6,P0004,2025-02-23,8,20.42,West,Distributor,SP001
43986d7a-af30-4be4-9478-4ce003c0ec56,P0034,2025-01-14,6,21.67,South,Retail,SP037
2bc9aec9-308e-4a89-9bdc-af835ee3e8f7,P0053,2024-11-19,5,444.79,South,Retail,SP021
7e831e79-6ae9-4237-8226-05a075cbcd88,P0016,2024-11-21,5,316.87,West,Retail,SP044
